產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
桃園將星錄,紅心辣椒娛樂科技股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",未上市
記憶閃光,Ubisoft Limited,Xbox360,輔12,"暴力,不當言語",未上市
記憶閃光,Ubisoft Limited,PS3,輔12,"暴力,不當言語",未上市
Apples Away,美商特納傳播股份有限公司台灣分公司,PC線上,輔12,暴力,未上市
Way of the Dogg,505 Games,Xbox360,輔12,"暴力,毒品",未上市
萌軍趕死隊,Com2uS,手機遊戲,輔12,暴力,未上市
THE SIMS 3 DRAGON VALLEY,Electronic Arts Asia Pacific Pte Ltd,PC單機,輔15,"性,暴力,虛擬戀愛或結婚",未上市
Brothers: a Tale of two Sons,505 Games,Xbox360,輔15,暴力,未上市
搓麻將-夏日音浪包,宇峻奧汀科技股份有限公司,PC線上,輔15,棋牌益智,未上市
迷霧國度,赫米兔工作室,WEB,輔15,"暴力,菸酒,棋牌益智",未上市
聯合警戒,香港商雲起遊戲代理有限公司台灣分公司,WEB,輔15,"暴力,恐怖",未上市
仙劍奇俠傳5前傳DLC+語音經典版,大宇資訊股份有限公司,PC單機,輔15,"暴力,恐怖,虛擬戀愛或結婚",未上市
蝙蝠俠：阿卡漢始源,新世代多媒體有限公司,Xbox360,輔15,"暴力,菸酒,不當言語",未上市
蝙蝠俠：阿卡漢始源,新世代多媒體有限公司,PS3,輔15,"性,暴力,不當言語,反社會性",未上市
蝙蝠俠：阿卡漢始源,新世代多媒體有限公司,WiiU,輔15,"性,暴力,不當言語,反社會性",未上市
蝙蝠俠：阿卡漢始源,新世代多媒體有限公司,PC單機,輔15,"性,暴力,不當言語,反社會性",未上市
Marlow Briggs and the Mask of Death,505 Games,Xbox360,輔15,"暴力,不當言語",未上市
Battlefield 3 Platinum Hits,Electronic Arts Asia Pacific Pte Ltd,Xbox360,限,"暴力,不當言語",未上市
Battlefield 3 Best Hits,Electronic Arts Asia Pacific Pte Ltd,PS3,限,"暴力,不當言語",未上市
縱橫諜海：黑名單,Ubisoft Limited,PC單機,限,"暴力,不當言語,反社會性",未上市
縱橫諜海：黑名單,Ubisoft Limited,Xbox360,限,"暴力,不當言語,反社會性",未上市
縱橫諜海：黑名單,Ubisoft Limited,PS3,限,"暴力,不當言語,反社會性",未上市
AE 城市跳跃,AE Mobile,手機遊戲,普,未涉及任何情節,未上市
AE 3D 摩托- 失落之城,AE Mobile,手機遊戲,普,未涉及任何情節,未上市
Elmore High Jigsaw,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,未上市
Boomly,Floyd UG (haftungsbeschränkt),手機遊戲,普,未涉及任何情節,未上市
Toy Story: Smash It!,Disney,其他,普,未涉及任何情節,未上市
神來也五子棋,慧邦科技股份有限公司,手機遊戲,普,棋牌益智,未上市
MiniThello,Rahmat Kurnia,手機遊戲,普,未涉及任何情節,未上市
Hexodius,台灣萬代南夢宮娛樂股份有限公司,Xbox360,普,未涉及任何情節,未上市
fifteen,Gabrio,手機遊戲,普,未涉及任何情節,未上市
Speed Rovers,Philino Technologies Limited,手機遊戲,普,未涉及任何情節,未上市
PC 三國志12威力加強版,臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,未上市
PC 三國志12 With 威力加強版,臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,未上市
ScribbleMix,Disney,其他,護,未涉及任何情節,未上市
寶妹闖江湖,美商特納傳播股份有限公司台灣分公司,PC線上,護,暴力,未上市
深海捕魚,Totally Apps Holdings Limited,手機遊戲,護,未涉及任何情節,未上市
比薩屋,Oriented Games Limited,手機遊戲,護,未涉及任何情節,未上市
巫師與龍防衛戰,Activ8 Limited,手機遊戲,護,暴力,未上市
Royal Revolt!,flaregames GmbH,手機遊戲,輔12,"暴力,不當言語",未上市
腦筋急轉彎,Xinyang Qiu,PC線上,輔12,未涉及任何情節,未上市
《战争世界》——为你的国家奋勇开战！,Gameloft,手機遊戲,輔12,暴力,未上市
新武林大戰,網石棒辣椒股份有限公司,手機遊戲,輔12,暴力,未上市
即刻槍戰,慧邦科技股份有限公司,PC線上,輔12,未涉及任何情節,未上市
新彈彈堂 元氣包,晶綺科技股份有限公司,WEB,輔12,虛擬戀愛或結婚,未上市
新彈彈堂 轟不讓包,晶綺科技股份有限公司,WEB,輔12,虛擬戀愛或結婚,未上市
太陽帝國：宇宙指揮官,新世代多媒體有限公司,PC單機,輔12,未涉及任何情節,未上市
PS3 真．三國無雙6 Empires&lt;中文版&gt;,臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,未上市
PS3 戰國無雙3 Empires 特優版(日文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,未上市
PS3 真‧三國無雙6 特優版(中文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,未上市
PSV 梅露露的鍊金工房 Plus ～亞蘭德的鍊金術士 3～,臺灣光榮特庫摩股份有限公司,PSVITA,輔12,虛擬戀愛或結婚,未上市
PS3 愛絲卡＆羅吉的鍊金工房 ～黃昏天空之鍊金術士～ (日文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,"性,虛擬戀愛或結婚",未上市
神將列傳,摩利數位行銷股份有限公司,WEB,輔12,暴力,未上市
Combo Cat,昱泉國際股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
TERA_無敵雙享包,茂為歐買尬數位科技股份有限公司,PC線上,輔15,"性,暴力,恐怖",未上市
海賊幻想,晶綺科技股份有限公司,手機遊戲,輔15,"性,不當言語",未上市
玩命關頭:攤牌,華星科藝股份有限公司,Xbox360,輔15,"暴力,不當言語,反社會性",未上市
玩命關頭:攤牌,華星科藝股份有限公司,PS3,輔15,"暴力,不當言語,反社會性",未上市
PS3 真‧三國無雙7  (中文版),臺灣光榮特庫摩股份有限公司,PS3,輔15,"暴力,菸酒",未上市
百變兵團,台灣淘米科技股份有限公司,PC線上,輔15,"暴力,菸酒",未上市
幻想神域,傳奇網路遊戲股份有限公司,PC線上,輔15,"暴力,虛擬戀愛或結婚",未上市
天珠變,育駿科技股份有限公司,WEB,輔15,"暴力,虛擬戀愛或結婚",未上市
創世三國,育駿科技股份有限公司,WEB,輔15,"暴力,虛擬戀愛或結婚",未上市
塔防三國誌,育駿科技股份有限公司,WEB,輔15,"暴力,虛擬戀愛或結婚",未上市
醉西遊,育駿科技股份有限公司,WEB,輔15,"暴力,虛擬戀愛或結婚",未上市
萌飛仙,育駿科技股份有限公司,WEB,輔15,"暴力,虛擬戀愛或結婚",未上市
英雄遠征,育駿科技股份有限公司,WEB,輔15,"暴力,虛擬戀愛或結婚",未上市
遠古封神,育駿科技股份有限公司,WEB,輔15,"暴力,虛擬戀愛或結婚",未上市
遮天,育駿科技股份有限公司,WEB,輔15,"暴力,虛擬戀愛或結婚",未上市
英雄連隊2,愛勝遊戲股份有限公司,PC單機,限,"暴力,不當言語",未上市
英雄無敵六：黑暗之影,英特衛多媒體(股)公司,PC單機,限,"暴力,恐怖",未上市
PSV 忍者外傳 sigma 2 PLUS(中日文版),臺灣光榮特庫摩股份有限公司,PSVITA,限,"性,暴力",未上市
PSV Dead Or Alive 5 Plus(中日文版),臺灣光榮特庫摩股份有限公司,PSVITA,限,"性,暴力",未上市
極地戰嚎 經典版,Ubisoft Limited,PS3,限,"暴力,恐怖,不當言語",未上市
極地戰嚎 經典版,Ubisoft Limited,Xbox360,限,"暴力,恐怖,不當言語",未上市
DEAD OR ALIVE 5 Ultimate (多言語版),臺灣光榮特庫摩股份有限公司,PS3,限,"性,暴力",未上市
DEAD OR ALIVE 5 Ultimate (多言語版）,臺灣光榮特庫摩股份有限公司,Xbox360,限,"性,暴力",未上市
掷骰子,Seavus AB,手機遊戲,普,未涉及任何情節,未上市
掷骰子免费,Seavus AB,手機遊戲,普,未涉及任何情節,未上市
Math Ninja,David Yang,手機遊戲,普,未涉及任何情節,未上市
Tic Tac Toe,Jan Hoffmann,手機遊戲,普,未涉及任何情節,未上市
Netwalk,Jan Hoffmann,手機遊戲,普,未涉及任何情節,未上市
PAC-MAN Championship Edition DX,台灣萬代南夢宮娛樂股份有限公司,Xbox360,普,未涉及任何情節,未上市
PAC-MAN Championship Edition DX,台灣萬代南夢宮娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
Flight Control,NAMCO BANDAI Games,手機遊戲,普,未涉及任何情節,未上市
PAC-MAN Kart Rally,NAMCO BANDAI Games,手機遊戲,普,未涉及任何情節,未上市
勇者傳說-暴風之力包,聚樂數位娛樂股份有限公司,PC線上,護,暴力,未上市
Pool Pro Online 3,NAMCO BANDAI Games,手機遊戲,護,未涉及任何情節,未上市
正宗台灣十六張麻將三-特惠版,大宇資訊股份有限公司,PC單機,護,棋牌益智,未上市
大富翁七遊香江,大宇資訊股份有限公司,PC單機,護,棋牌益智,未上市
大富翁七遊寶島小包裝,大宇資訊股份有限公司,PC單機,護,棋牌益智,未上市
大富翁六(08上架)版,大宇資訊股份有限公司,PC單機,護,棋牌益智,未上市
大富翁八(小包裝),大宇資訊股份有限公司,PC單機,護,棋牌益智,未上市
大富翁八-Vista版,大宇資訊股份有限公司,PC單機,護,棋牌益智,未上市
飛天歷險-乘雲包(台版),大宇資訊股份有限公司,PC線上,護,暴力,未上市
飛天歷險-桃花夢(台版),大宇資訊股份有限公司,PC線上,護,暴力,未上市
飛天歷險-變身玩樂包,大宇資訊股份有限公司,PC線上,護,暴力,未上市
魔力寶貝-春之旅,大宇資訊股份有限公司,PC線上,護,暴力,未上市
古劍奇譚貳：永夜初晗凝碧天,智冠科技股份有限公司,PC單機,輔12,虛擬戀愛或結婚,未上市
寶石RPG,Totally Apps Holdings Limited,手機遊戲,輔12,暴力,未上市
明月飛仙,躍騰網路科技有限公司,WEB,輔12,未涉及任何情節,未上市
Puzzle Quest 2,NAMCO BANDAI Games,手機遊戲,輔12,不當言語,未上市
桃園英雄傳,優勢領航科技有限公司,WEB,輔12,未涉及任何情節,未上市
天使三DVD版,大宇資訊股份有限公司,PC單機,輔12,"暴力,恐怖",未上市
阿貓阿狗二-(08上架)版,大宇資訊股份有限公司,PC單機,輔12,"暴力,恐怖",未上市
阿貓阿狗二-CVS版,大宇資訊股份有限公司,PC單機,輔12,"暴力,恐怖",未上市
黑色契約Online,九禾遊戲企業股份有限公司,PC線上,輔15,"暴力,不當言語,反社會性",未上市
仙劍奇俠傳二DVD版,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
仙劍奇俠傳五平裝Q版+攻略本,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
仙劍奇俠傳五平裝Q版,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
仙劍奇俠傳五平裝版,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
仙劍奇俠傳四 平裝+功略,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
仙劍四09暑期包,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
仙劍奇俠傳四-平裝版,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
仙劍奇俠傳四-攻略本,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
明三-甜蜜樂章+明三-甜蜜樂章攻略本,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
明星三-資料片合輯,大宇資訊股份有限公司,PC單機,輔15,"性,暴力",未上市
軒外-漢之雲+軒外-漢之雲攻略本,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
軒轅劍外傳同捆包,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
軒轅劍外傳-漢之雲,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
軒轅劍外傳-漢之雲典藏配樂集-音樂光碟,大宇資訊股份有限公司,PC單機,輔15,"暴力,恐怖",未上市
軒轅劍外傳-漢之雲榮耀珍藏版,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
軒轅劍外傳-雙雲合輯包,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
軒轅劍伍-回饋版,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
軒轅劍肆特惠版,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
甜蜜樂章-20週年紀念版,大宇資訊股份有限公司,PC單機,輔15,"性,暴力",未上市
雲之遙平裝版,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
新仙劍DVD紀念版,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
軒轅劍-漢之雲問情包,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
軒轅劍外傳－蒼之濤CVS包,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
軒轅劍外傳－蒼之濤DVD版,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
Titanfall,Electronic Arts Asia Pacific Pte Ltd,PC單機,限,"暴力,不當言語",未上市
潛龍諜影：傳奇合輯,愛勝遊戲股份有限公司,PS3,限,暴力,未上市
Where\'s My Mickey?,Disney,其他,普,未涉及任何情節,未上市
蒼龍寶石,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
3D熱火籃球,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
3D熱火籃球 HD,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
3D可愛夾娃娃機,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
3D可愛夾娃娃機 HD,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
決戰寶島HD,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
部落防衛戰HD,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
Oh!Cube,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
Oh!Cube Free,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
燃燒吧!!右腦的運動會-夏季篇,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
燃燒吧!!右腦的運動會夏季篇HD,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
收銀達人　,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
拆彈驚魂,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
穿針高手,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
抓錯偵探1,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
PK射門機,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
假髮別跑,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
3D可愛夾娃娃機-積木篇.jpg,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
魔力寶貝-夏之祭典,大宇資訊股份有限公司,PC線上,護,暴力,未上市
魔力寶貝-時之塔,大宇資訊股份有限公司,PC線上,護,暴力,未上市
魔力寶貝-純真年代,大宇資訊股份有限公司,PC線上,護,暴力,未上市
魔力寶貝-雪之櫻(台版),大宇資訊股份有限公司,PC線上,護,暴力,未上市
飛天歷險-傾城之戀(台版),大宇資訊股份有限公司,PC線上,護,暴力,未上市
飛天歷險-葭月包(台版),大宇資訊股份有限公司,PC線上,護,暴力,未上市
飛天歷險-駕馭包,大宇資訊股份有限公司,PC線上,護,暴力,未上市
飛天歷險-騎寵包,大宇資訊股份有限公司,PC線上,護,暴力,未上市
魔力酷炫袋,大宇資訊股份有限公司,PC線上,護,暴力,未上市
魔力寶貝-時之塔輕量包,大宇資訊股份有限公司,PC線上,護,暴力,未上市
魔力寶貝-春之旅輕量包,大宇資訊股份有限公司,PC線上,護,暴力,未上市
3D豪華推幣機,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
3D豪華推幣機HD,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
瘋狂坦克3Dfree,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
DOT馬賽克大戰,DeNA HONG KONG LIMITED,手機遊戲,護,暴力,未上市
怪獸大師HD,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
Monsters University,Disney,其他,護,棋牌益智,未上市
Temple Run: Oz,Disney,其他,護,未涉及任何情節,未上市
魔幻騎士,大宇資訊股份有限公司,PC單機,輔12,"性,暴力,恐怖",未上市
吞食天地touch-姬不可失包,中華網龍股份有限公司,手機遊戲,輔12,棋牌益智,未上市
極上豪華麻將,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,棋牌益智,未上市
極上豪華麻將HD,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,棋牌益智,未上市
蝙蝠俠：阿卡漢始源 黑門,新世代多媒體有限公司,PSVITA,輔12,"暴力,菸酒,不當言語",未上市
諸神幻境,摩鉅科技股份有限公司,WEB,輔12,暴力,未上市
星際傳奇HD,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
Wreck-It Ralph,Disney,其他,輔12,暴力,未上市
軒轅劍伍 典藏配樂輯,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",未上市
百萬亞瑟王-炎夏型典藏包,遊戲怪獸股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
武俠Q傳,摩利數位行銷股份有限公司,手機遊戲,輔15,暴力,未上市
新天子傳奇online,中華網龍股份有限公司,PC線上,輔15,暴力,未上市
WWE 2K14,Take-Two Asia Pte Ltd,Xbox360,輔15,"性,暴力,菸酒,不當言語",未上市
地獄神龍合輯,"Capcom Asia Co., Ltd.",PC單機,輔15,暴力,未上市
無雙天下,香港商越進遊戲娛樂有限公司台灣分公司,手機遊戲,輔15,"暴力,棋牌益智",未上市
神漾寶貝,京誠數位股份有限公司,WEB,輔15,未涉及任何情節,未上市
逆轉裁判5,"Capcom Asia Co., Ltd.",其他,限,"暴力,恐怖,不當言語",未上市
Grand Theft Auto V (俠盜獵車手 5),Take-Two Asia Pte Ltd,PS3,限,"性,暴力,毒品",未上市
暗黑破壞神III,台灣微軟,Xbox360,限,"暴力,恐怖,不當言語",未上市
夜巿撈魚祭,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
菌菌大作戰,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
魚魚水族箱,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
永恆交響曲,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
瑪利歐網球 公開賽,NINTENDO (HONG KONG) LIMITED,N3DS,普,未涉及任何情節,未上市
甜心女孩蛋糕坊(龍年賀歲版),奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
超Ｑ百萬大學堂,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
寵物玩伴TOLO狗,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
食物總動員,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
OPEN小將主題夜市(自製),奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
open小將 炸彈超人(自製),奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
米滷蛋大神湯屋(自製),奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
搶救企鵝大作戰,奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
百萬Ｋ歌王,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
OPEN小將卡丁車(自製),奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
超八水果盤(自製),奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
超級大明星運動會-射箭篇(自製),奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
團團圓圓音樂趴,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
大富豪物語 奶油詩童話歷險,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
求愛擋車哥,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
可愛解謎方塊 - Oh! Cube,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
貓戀物語－約定的彼方,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
同居俏情人-純愛版,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
跳躍吧！小牛～,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
衝吧!! OPEN小將 水上大進擊,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
星空戀曲~遙遠的記憶~,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
星光名模生死鬥,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
熱血野球高校全國聯賽篇,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
風舞三國 孔明傳(自製),奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
戀愛物語 湛藍的回憶(自製),奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
野球大亂鬥,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
狩魂姬-戰國風之谷,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
齋天遊記,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
超級正宗麻仔台,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
戀愛鑑定團,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,虛擬戀愛或結婚,未上市
三國武孃傳2-太史慈篇,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
超級大明星麻將2,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
瘋狂的殭屍,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,恐怖,未上市
星光夢工廠,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
JS少年偵探_天歌民宿殺人事件,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,暴力,未上市
永恆Online,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
制服俏女郎 撲克大老二(自製),奧爾資訊多媒體股份有限公司,手機遊戲,輔15,棋牌益智,未上市
逆轉拳王(自製),奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
超級大明星麻將(自製),奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
激爆無雙(自製),奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
女僕美少女撲克(自製),奧爾資訊多媒體股份有限公司,手機遊戲,輔15,棋牌益智,未上市
降魔師(上),奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
校園怪談－祭首（下）,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
女僕咖啡廳,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
俠盜快車手 - 新教父的崛起,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
台客博奕三合一,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
校園怪談－祭首（上）,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,恐怖,未上市
天卦伏魔錄,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
Deadzones惡靈禁區,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
惡靈獵殺,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,"暴力,恐怖",未上市
天卦伏魔錄2,奧爾資訊多媒體股份有限公司,手機遊戲,輔15,未涉及任何情節,未上市
可愛解謎方塊 - Oh! Cube (時間挑戰版),奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
可愛解謎方塊 - Oh! Cube (終極版),奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
可愛解謎方塊 - Oh! Cube (金頭腦版),奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
可愛解謎方塊 - Oh! Cube(進階版),奧爾資訊多媒體股份有限公司,手機遊戲,普,未涉及任何情節,未上市
舞力全開兒童版2014,Ubisoft Limited,PS3,普,未涉及任何情節,未上市
舞力全開兒童版2014,Ubisoft Limited,Xbox360,普,未涉及任何情節,未上市
電動投籃機,華電行動科技股份有限公司,手機遊戲,普,未涉及任何情節,未上市
全民卡踏車,華電行動科技股份有限公司,手機遊戲,普,未涉及任何情節,未上市
重裝機車,華電行動科技股份有限公司,手機遊戲,普,未涉及任何情節,未上市
童話暗棋,華電行動科技股份有限公司,手機遊戲,普,棋牌益智,未上市
開心推金幣,香港商越進遊戲娛樂有限公司台灣分公司,WEB,普,未涉及任何情節,未上市
Tetris Blitz,Electronic Arts,手機遊戲,普,未涉及任何情節,未上市
AE 宝石2 - 遗迹探秘,AE Mobile,手機遊戲,普,未涉及任何情節,未上市
直棋,BroDigit Corporation,PC單機,普,棋牌益智,未上市
秘宝探偵,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
天卦伏魔錄4－深雪之城,奧爾資訊多媒體股份有限公司,手機遊戲,護,未涉及任何情節,未上市
Hello Kitty嘉年華會,Sanrio Digital (HK) Limited,手機遊戲,護,未涉及任何情節,未上市
Dino Run,Activ8 Limited,手機遊戲,護,未涉及任何情節,未上市
英雄大亂鬥,遊戲怪獸股份有限公司,PC線上,護,未涉及任何情節,未上市
Hello Kitty嘉年華會,Sanrio Digital Europe SPRL,手機遊戲,護,未涉及任何情節,未上市
閻小妹愛玩找東西,金石國際資訊股份有限公司,手機遊戲,護,棋牌益智,未上市
戀愛手札,華電行動科技股份有限公司,手機遊戲,護,虛擬戀愛或結婚,未上市
Hello Kitty夢想花園,Sanrio Digital Europe SPRL,手機遊戲,護,未涉及任何情節,未上市
海盜王國,Totally Apps Holdings Limited,手機遊戲,護,未涉及任何情節,未上市
UNO ™ &amp; Friends,Gameloft,手機遊戲,護,棋牌益智,未上市
BANAO數獨,Outblaze Ventures Holdings Limited,手機遊戲,護,棋牌益智,未上市
三國武孃傳-趙雲篇,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
戀愛物語 我的機器女友(自製),奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,未上市
永恒戰士3,Glu Mobile,手機遊戲,輔12,未涉及任何情節,未上市
搖滾史密斯2014,Ubisoft Limited,PS3,輔12,不當言語,未上市
搖滾史密斯2014,Ubisoft Limited,Xbox360,輔12,不當言語,未上市
搖滾史密斯2014,Ubisoft Limited,PC單機,輔12,不當言語,未上市
霸龍舞三國-南蠻大戰,華電行動科技股份有限公司,手機遊戲,輔12,暴力,未上市
赤拳道,華電行動科技股份有限公司,手機遊戲,輔12,暴力,未上市
戰國英雄傳,華電行動科技股份有限公司,手機遊戲,輔12,暴力,未上市
三國騎士團,香港商越進遊戲娛樂有限公司台灣分公司,WEB,輔12,暴力,未上市
